851884,875705,796779,820601,0.977736,870394,815290,5312
1661593,1661628,3119411,3119446,0.979541,1661593,3119411,36
1378722,1396779,1318194,1336245,0.981176,1395971,1335437,729
851884,875704,796779,820600,0.977965,864888,809785,5511
3359567,3359603,4694037,4694073,0.978912,3359567,4694037,37
3682129,3682163,4355162,4355196,0.978856,3682129,4355162,35
1013944,1013984,4450796,4450836,0.978808,1013944,4450796,41
2343087,2367173,2115555,2139649,0.968268,2363193,2135672,1115
2548514,2548546,4912526,4912558,0.970164,2548514,4912526,33
851884,875704,796779,820600,0.977921,862163,807059,2728
3514850,3514883,3119459,3119492,0.978230,3514850,3119459,34
3364676,3364706,4858551,4858582,0.972619,3364679,4858555,28
5207805,5207895,4450799,4450877,0.800000,5207805,4450799,36
2588751,2588788,2171270,2171307,0.793814,2588751,2171270,38
2880718,2880781,2637506,2637568,0.867647,2880718,2637506,60
1064808,1100512,960856,996560,0.975499,1064808,960856,9816
1295192,1297761,1240267,1242808,0.947573,1297209,1242259,89
4138792,4138827,4558448,4558483,0.945282,4138792,4558448,36
850840,850920,795926,796006,0.947799,850840,795926,81
1258162,1258193,4463015,4463046,0.945989,1258162,4463015,32
1272857,1272890,2156275,2156308,0.946032,1272857,2156275,34
4138791,4138876,3727083,3727172,0.939365,4138791,3727083,38
843145,843497,1042675,1043027,0.740291,843304,1042834,194
2619083,2619119,2135583,2135619,0.741176,2619083,2135583,37
1617999,1618147,4887021,4887169,0.732970,1617999,4887021,149
4018201,4018239,4550520,4550558,0.747082,4018201,4550520,39
2811267,2811301,2171271,2171305,0.747036,2811267,2171271,35
3943054,3943089,4558448,4558483,0.736220,3943054,4558448,36
944856,944895,4521739,4521778,0.748062,944856,4521739,40
829942,830858,1606772,1607688,0.705829,829942,1606772,190
5215749,5215945,4510833,4511010,0.827411,5215757,4510840,36
825777,826056,4486939,4487218,0.750000,825777,4486939,176
824908,824943,4645483,4645518,0.777027,824908,4645483,36
2341755,2345314,3171696,3175280,0.886949,2343066,3173013,931
3207919,3208045,4307931,4308058,0.825939,3207919,4307931,65
2328008,2329203,2091739,2092935,0.971690,2328819,2092555,119
820457,820487,3209244,3209274,0.968553,820457,3209244,31
2916982,2917013,2609540,2609571,0.969479,2916982,2609540,32
4052957,4052992,4192921,4192956,0.967800,4052957,4192921,36
2428577,2447552,2207865,2226837,0.970342,2428601,2207890,2386
815065,824826,772272,782046,0.980771,816588,773796,3830
3503809,3503844,3884875,3884910,0.981447,3503809,3884875,36
3948966,3949002,4233429,4233465,0.981116,3948966,4233429,37
851046,851122,796445,796521,0.981740,851046,796445,77
2703198,2703233,3727138,3727173,0.981280,2703198,3727138,36
4774195,4774271,4912524,4912608,0.978274,4774195,4912524,35
804083,804553,4586408,4586877,0.733888,804444,4586769,101
2811170,2811254,4355165,4355248,0.861702,2811211,4355205,44
1661594,1661628,2462760,2462794,0.835294,1661594,2462760,35
2699051,2699741,2457297,2457987,0.725304,2699051,2457297,274
3916780,3917742,3678782,3679741,0.764706,3916833,3678833,745
2811167,2811201,2171271,2171305,0.733591,2811167,2171271,35
4525734,4525772,4645482,4645520,0.730038,4525734,4645482,39
792731,806008,754672,767949,0.958293,801060,763001,4949
3885914,3885949,4429329,4429364,0.957250,3885914,4429329,36
2175373,2182805,1905905,1913339,0.967398,2175373,1905905,6688
2909637,2909672,4092299,4092334,0.962475,2909637,4092299,36
4480957,4480991,4429420,4429454,0.962252,4480957,4429420,35
1661593,1661628,3654412,3654447,0.962366,1661593,3654412,36
2712746,2712779,3875753,3875786,0.962357,2712746,3875753,34
791970,792099,646235,646364,0.946469,792030,646295,70
824825,824986,2155988,2156156,0.925926,824930,2156100,57
792681,792717,4858543,4858579,0.930958,792681,4858543,37
791970,792071,2664381,2664482,0.924195,791970,2664381,102
4525681,4525802,3790502,3790628,0.756098,4525681,3790502,28
5207805,5207951,4723020,4723152,0.756972,5207916,4723117,36
2447517,2457901,2226781,2237167,0.959123,2453728,2232994,4174
2703105,2703186,2353995,2354082,0.964314,2703105,2353995,37
2861011,2861051,3345660,3345700,0.964495,2861011,3345660,41
1421433,1421550,1204373,1204489,0.786982,1421438,1204377,113
4134976,4135013,4521555,4521592,0.819149,4134976,4521555,38
2840686,2840720,2580039,2580073,0.824176,2840686,2580039,35
2380649,2380687,3822698,3822736,0.821053,2380649,3822698,39
2968787,2968821,2805441,2805475,0.824176,2968787,2805441,35
1569728,1571296,1220787,1222356,0.925676,1570446,1221506,851
776244,776387,1904607,1904748,0.828767,776338,1904700,39
3673398,3699262,3415020,3440873,0.980052,3673398,3415020,1547
2909638,2909673,3407498,3407533,0.980292,2909638,3407498,36
1434789,1439686,1217476,1222356,0.878241,1437387,1220056,1453
2716235,2716271,4558402,4558438,0.845739,2716235,4558402,37
2721572,2721608,2462447,2462483,0.845170,2721572,2462447,37
958037,958084,422411,422459,0.944383,958046,422421,39
2102709,2122404,1840774,1860469,0.980762,2112901,1850968,5172
1982619,2014682,1726306,1758380,0.968520,1985656,1729352,5180
2380555,2380682,4429370,4429492,0.954345,2380555,4429370,37
3587710,3587741,2911298,2911329,0.953642,3587710,2911298,32
5215604,5215742,4510882,4511009,0.827338,5215656,4510931,37
792041,792069,1156623,1156651,0.816794,792041,1156623,29
2103706,2103747,4233286,4233326,0.851064,2103706,4233286,37
3664548,3664584,3716867,3716903,0.851064,3664548,3716867,37
1738547,1747656,1552675,1561783,0.968843,1738559,1552686,9098
2703056,2703090,2260501,2260535,0.865385,2703056,2260501,35
2548514,2548546,2377423,2377455,0.860000,2548514,2377423,33
2703145,2703182,3328327,3328364,0.836364,2703145,3328327,38
1107635,1107670,1388358,1388393,0.849057,1107635,1388358,36
3503810,3503842,3407500,3407532,0.860000,3503810,3407500,33
2811167,2811227,4883584,4883644,0.810811,2811167,4883584,35
2810872,2810903,2300411,2300442,0.816901,2810872,2300411,32
4774191,4774230,4307999,4308038,0.797468,4774191,4307999,40
3699294,3699326,3370875,3370907,0.805556,3699294,3370875,33
1013948,1013982,2616108,2616142,0.810811,1013948,2616108,35
2588750,2588786,3820338,3820374,0.815789,2588750,3820338,37
820457,820493,1850946,1850982,0.802632,820457,1850946,37
1163569,1179011,1059797,1075226,0.971447,1163817,1060032,5353
5050782,5050821,4450796,4450835,0.971476,5050782,4450796,40
820433,820587,1058184,1058351,0.783626,820457,1058215,36
2428020,2428052,4510845,4510877,0.779762,2428020,4510845,33
820417,820456,4315074,4315113,0.782857,820417,4315074,40
3346753,3346795,3209230,3209274,0.785235,3346761,3209240,35
2414402,2416578,2188845,2191014,0.943578,2416108,2190544,452
792632,792716,4293930,4294019,0.944939,792632,4293930,40
2716188,2716223,4062080,4062115,0.945373,2716188,4062080,36
2576849,2576883,4550571,4550605,0.944228,2576849,4550571,35
1107633,1107671,1256220,1256258,0.944352,1107633,1256220,39
3378458,3378486,3370875,3370903,0.945159,3378458,3370875,29
2117999,2118037,3328328,3328367,0.950229,2117999,3328328,33
4565508,4565542,4858544,4858578,0.950286,4565508,4858544,35
1661630,1661659,1866226,1866255,0.950143,1661630,1866226,30
4499886,4499925,4523555,4523594,0.949858,4499886,4523555,40
1107598,1107720,4259195,4259311,0.822581,1107618,4259216,54
2703104,2703140,3788819,3788855,0.822430,2703104,3788819,37
1013945,1013983,4510838,4510876,0.816514,1013945,4510838,39
2810968,2811051,2475620,2475701,0.820755,2810968,2475620,35
3738043,3768789,3477847,3508583,0.980879,3747635,3487438,12863
2811070,2811098,4029433,4029461,0.981025,2811070,4029433,29
3911544,3913255,3673570,3675275,0.733295,3911631,3673657,143
4120721,4120757,4463011,4463047,0.730675,4120721,4463011,37
3111897,3111964,2597177,2597244,0.731552,3111935,2597215,30
4499886,4499972,4697290,4697376,0.804688,4499886,4697290,40
1258159,1258193,2160868,2160902,0.804878,1258159,2160868,35
792030,792073,4521851,4521894,0.810606,792030,4521851,44
4995055,4995845,4638749,4639539,0.946530,4995055,4638749,791
2619034,2619072,4344507,4344545,0.803150,2619034,4344507,39
820510,820545,951004,951039,0.782258,820510,951004,36
1203680,1203716,4450799,4450835,0.800000,1203680,4450799,37
709192,709234,1125522,1125564,0.801527,709192,1125522,43
792636,792671,4510973,4511008,0.798387,792636,4510973,36
3097379,3097417,4510840,4510878,0.795276,3097379,4510840,39
792682,792716,4192921,4192955,0.788618,792682,4192921,35
792681,792717,592774,592810,0.808000,792681,592774,37
3378511,3378554,3711040,3711083,0.803030,3378511,3711040,44
1681038,1681087,3119460,3119509,0.804348,1681038,3119460,50
3346754,3346876,3758197,3758322,0.771429,3346788,3758234,89
5041368,5041402,4462922,4462956,0.793388,5041368,4462922,35
2492237,2492277,2156211,2156251,0.795276,2492237,2156211,41
792633,792717,478545,478635,0.814286,792681,478599,37
686243,709105,645089,667961,0.962275,695495,654351,13611
4052955,4052991,4858542,4858578,0.955104,4052955,4858542,37
1673904,1673979,1434223,1434298,0.954226,1673904,1434223,76
2184845,2207090,1917478,1939721,0.964077,2184845,1917478,12319
2380609,2380646,3716866,3716903,0.955138,2380609,3716866,38
776269,776303,2462487,2462521,0.955183,776269,2462487,35
926292,932053,831616,837376,0.958829,931145,836468,909
687383,687502,3853701,3853820,0.953544,687449,3853767,54
687371,687517,4307921,4308067,0.952970,687449,4307999,69
687388,687489,2664381,2664482,0.953754,687449,2664442,41
687365,687517,3096494,3096646,0.953592,687451,3096580,67
687365,687508,848139,848282,0.870748,687447,848221,43
687388,687501,592710,592823,0.851852,687449,592771,53
687366,687515,9817,9966,0.888889,687448,9899,68
3148577,3148617,3875749,3875789,0.881944,3148577,3875749,41
1492995,1493022,2462579,2462606,0.885496,1492995,2462579,28
4763499,4763550,4523629,4523679,0.925926,4763499,4523629,36
3054300,3054337,2616107,2616144,0.912409,3054300,2616107,38
850650,850728,796553,796631,0.943820,850650,796553,79
2380600,2380741,4293884,4294019,0.816901,2380605,4293888,84
681450,686208,640807,645557,0.965988,685584,644941,154
1272853,1272892,640797,640836,0.965369,1272853,640797,40
4156909,4157265,3881795,3882157,0.896429,4157217,3882109,49
3359520,3359603,4697292,4697378,0.933929,3359559,4697334,45
2882398,2908088,2637479,2663162,0.961760,2890217,2645297,6808
791967,792070,4259176,4259269,0.967234,792030,4259229,41
944862,944894,2604852,2604884,0.967121,944862,2604852,33
1312961,1317210,1256289,1260538,0.970934,1312961,1256289,4250
1258154,1258193,592770,592809,0.967052,1258154,592770,40
820417,820587,2462628,2462794,0.966183,820510,2462717,78
4525735,4525770,4092299,4092334,0.966682,4525735,4092299,36
970081,970135,1003670,1003723,0.968078,970096,1003684,40
1185081,1185118,4259234,4259271,0.968342,1185081,4259234,38
4052956,4052992,4510840,4510876,0.968250,4052956,4510840,37
944778,944895,1256140,1256258,0.967364,944833,1256196,63
1915838,1915915,1661392,1661469,0.967676,1915838,1661392,78
2313356,2313442,2013373,2013459,0.968059,2313356,2013373,87
760404,760457,2561344,2561398,0.837838,760404,2561344,51
687452,687487,279425,279460,0.864583,687452,279425,36
2746931,2776529,2513853,2543445,0.968926,2750808,2517728,40
649087,649124,4851742,4851779,0.968857,649087,4851742,38
4763316,4763449,4723020,4723156,0.972879,4763316,4723020,38
824825,824985,2156084,2156252,0.795322,824859,2156119,38
2702970,2703004,2354048,2354082,0.785714,2702970,2354048,35
851374,851454,795922,796003,0.860335,851377,795926,78
1258158,1258193,2812091,2812126,0.795620,1258158,2812091,36
642131,642354,3603546,3603769,0.733129,642289,3603704,66
2492239,2492277,4233283,4233321,0.739130,2492239,4233283,39
2380609,2380686,4259233,4259311,0.752066,2380609,4259233,59
1107575,1107615,2377373,2377413,0.745536,1107575,2377373,41
639438,639522,4722969,4723052,0.841121,639495,4723025,28
639437,639523,279473,279558,0.830357,639492,279527,32
639437,639523,279373,279458,0.830357,639492,279427,32
639493,639523,279627,279657,0.828829,639493,279627,31
5074410,5074447,4858542,4858579,0.838983,5074410,4858542,38
2438653,2438681,3423742,3423770,0.816514,2438653,3423742,29
824859,824897,3822699,3822737,0.831933,824859,3822699,39
824946,824986,2534777,2534817,0.834711,824946,2534777,41
2380610,2380686,4521743,4521819,0.833333,2380610,4521743,36
2334124,2334414,2107848,2108138,0.923664,2334124,2107848,291
3439560,3441517,4022548,4024493,0.886572,3439568,4022557,384
4408994,4412391,4380494,4383889,0.988529,4411135,4382633,1061
5074362,5074454,4458733,4458827,0.836735,5074412,4458784,37
618299,641206,592823,615733,0.966934,627294,601816,1406
4774192,4774230,4723114,4723152,0.967203,4774192,4723114,39
2811067,2811095,4558449,4558477,0.967188,2811067,4558449,29
2380610,2380663,4523630,4523682,0.967959,2380610,4523630,36
4151314,4151348,4543731,4543765,0.967845,4151314,4543731,35
2380555,2380682,4429370,4429492,0.863946,2380607,4429417,76
3207922,3208025,2664377,2664481,0.841772,3207922,2664377,36
617616,617720,646235,646339,0.862857,617677,646296,44
4120655,4120763,3716799,3716909,0.857143,4120719,3716864,42
2767858,2767948,4697288,4697373,0.834395,2767858,4697288,42
1107598,1107722,4259195,4259313,0.805714,1107681,4259272,42
2911111,2911199,4451567,4451655,0.810811,2911111,4451567,89
2103706,2103742,2156312,2156348,0.805882,2103706,2156312,37
3605396,3605424,4687842,4687870,0.808642,3605396,4687842,29
2703104,2703142,2135582,2135620,0.808140,2703104,2135582,39
1600008,1600861,1453614,1454467,0.926039,1600008,1453614,854
2380612,2380649,2323735,2323772,0.818713,2380612,2323735,38
1065794,1065964,2721311,2721481,0.786184,1065794,2721311,171
820553,820591,2911294,2911332,0.808140,820553,2911294,39
3948963,3949003,3884871,3884911,0.810345,3948963,3884871,41
851201,851489,796378,796666,0.921801,851201,796378,289
609091,609177,3727086,3727172,0.805755,609139,3727134,39
4731984,4732021,4697342,4697379,0.804348,4731984,4697342,38
958050,958154,4344510,4344613,0.820513,958120,4344579,35
2909637,2909672,4723116,4723151,0.815287,2909637,4723116,36
776268,776300,3370875,3370907,0.811688,776268,3370875,33
3946965,3947044,3716982,3717061,0.805970,3946965,3716982,80
5029667,5030763,4676078,4677174,0.974717,5030250,4676661,514
3207926,3208025,4259179,4259269,0.806667,3207986,4259230,40
792033,792070,2812090,2812127,0.804054,792033,2812090,38
970102,970132,1136809,1136839,0.794326,970102,1136809,31
2810871,2811351,2462399,2462845,0.750503,2811066,2462577,36
1107572,1107721,4912469,4912609,0.841060,1107589,4912485,31
2716189,2716223,3710968,3711002,0.845161,2716189,3710968,35
3104686,3104721,4558448,4558483,0.839744,3104686,4558448,36
709199,709233,4364723,4364756,0.833333,709203,4364726,31
824907,824940,4858542,4858575,0.836879,824907,4858542,34
609048,609077,2462816,2462845,0.832117,609048,2462816,30
686243,709105,645089,667961,0.962673,689706,648562,67
4774307,4774385,4694036,4694121,0.962982,4774345,4694081,41
792030,792069,1388354,1388393,0.962980,792030,1388354,40
3471508,3471539,4883583,4883614,0.963016,3471508,4883583,32
3370727,3370762,3370874,3370909,0.962973,3370727,3370874,36
1450144,1463345,1336125,1349314,0.962999,1462202,1348171,1144
687453,687489,2155982,2156018,0.962523,687453,2155982,37
5000977,5017564,4639549,4656138,0.962936,5015784,4654357,416
1259867,1259912,4558395,4558440,0.963200,1259867,4558395,46
3699295,3699331,3654413,3654449,0.963427,3699295,3654413,37
4525674,4525786,4439538,4439659,0.959020,4525674,4439538,37
4684316,4687598,4243256,4246537,0.964361,4684316,4243256,664
1661593,1661629,1521653,1521689,0.963024,1661593,1521653,37
618299,641206,592823,615733,0.966978,625697,600220,1605
609091,609154,1506407,1506466,0.969989,609091,1506407,35
1288647,1288858,1235254,1235465,0.970292,1288647,1235254,212
2380553,2380643,2184458,2184543,0.969029,2380553,2184458,41
792634,792718,4462960,4463048,0.792857,792681,4463011,38
850840,850916,796445,796521,0.849162,850840,796445,77
776269,776304,2580039,2580074,0.797101,776269,2580039,36
2810881,2810961,2679205,2679290,0.813953,2810914,2679242,39
574083,579098,577402,582417,0.975930,576590,579909,2509
2928263,2928294,2354042,2354073,0.972549,2928263,2354042,32
1938226,1968318,1683683,1713772,0.978467,1950672,1696127,12826
2702966,2703050,3654414,3654501,0.976625,2702966,3654414,39
2118000,2118031,1866155,1866186,0.976533,2118000,1866155,32
824907,824986,4521854,4521932,0.976930,824907,4521854,37
639437,639474,4521668,4521705,0.977091,639437,4521668,38
3503810,3503890,4912426,4912507,0.977253,3503810,4912426,33
3503810,3503893,4723023,4723105,0.865672,3503853,4723065,41
1107572,1107667,2616046,2616139,0.792857,1107572,2616046,40
4763357,4763536,4722968,4723153,0.815789,4763450,4723067,36
5050785,5050822,4521855,4521892,0.817708,5050785,4521855,38
3851155,3876806,3611383,3637035,0.972325,3851155,3611383,4883
792033,792069,4858542,4858578,0.976957,792033,4858542,37
1203681,1203715,3889349,3889383,0.976907,1203681,3889349,35
554186,554321,1904610,1904743,0.805755,554276,1904699,42
2970356,2981920,2719646,2731210,0.972856,2972415,2721706,9332
2811267,2811327,4883584,4883644,0.959962,2811267,4883584,35
4089321,4089368,4293922,4293970,0.818182,4089330,4293932,39
2811111,2811201,2353878,2353963,0.779661,2811167,2353929,35
4723177,4723297,4233344,4233463,0.802260,4723177,4233344,72
944859,944896,3875702,3875739,0.804196,944859,3875702,38
820418,820454,2981246,2981282,0.795775,820418,2981246,37
4978412,4978493,4621975,4622056,0.855615,4978412,4621975,82
2380554,2380741,3875649,3875838,0.852041,2380608,3875701,45
820456,820488,2273600,2273632,0.853261,820456,2273600,33
502528,565654,505502,568631,0.979382,549713,552703,13453
958049,958150,854851,854950,0.979582,958049,854851,36
1013945,1013991,646297,646344,0.979854,1013945,646297,41
3406134,3406197,4767861,4767924,0.979737,3406134,4767861,64
736607,736761,694917,695071,0.979818,736607,694917,155
554208,554243,1856067,1856102,0.979852,554208,1856067,36
3179830,3179864,3654413,3654447,0.979873,3179830,3654413,35
3207915,3208040,4871600,4871725,0.979616,3207915,4871600,126
2911210,2922421,2665832,2677043,0.979317,2916954,2671575,74
617612,617646,3884819,3884853,0.979603,617612,3884819,35
3574262,3574331,3423701,3423770,0.978953,3574262,3423701,70
2588704,2588786,2462354,2462430,0.972263,2588752,2462396,35
958116,958150,716096,716130,0.972263,958116,716096,35
4089326,4089369,4458727,4458770,0.972126,4089326,4458727,44
2618953,2619119,2462308,2462481,0.806306,2618953,2462308,32
3378511,3378559,4062152,4062199,0.783505,3378511,4062152,30
2143777,2166296,1880482,1903011,0.978969,2159649,1896352,606
2118000,2118068,2580139,2580204,0.978803,2118000,2580139,32
4716114,4727435,4451634,4462956,0.973858,4716137,4451658,11299
565590,565624,4429329,4429363,0.845361,565590,4429329,35
792635,792719,4233378,4233466,0.803150,792682,4233429,38
4120657,4120771,4871611,4871724,0.843137,4120718,4871671,54
2618947,2618984,4302854,4302891,0.854015,2618947,4302854,38
2840686,2840720,2819399,2819433,0.858209,2840686,2819399,35
3054301,3054383,3875703,3875786,0.862069,3054301,3875703,63
2811267,2811295,3209245,3209273,0.855856,2811267,3209245,29
820553,820587,3654413,3654447,0.871795,820553,3654413,35
792635,792722,4429369,4429459,0.844156,792635,4429369,39
1505620,1518615,1405520,1418515,0.980537,1515991,1415892,2619
1463378,1486770,1350874,1374252,0.977198,1463378,1350874,7917
4723262,4723302,4694036,4694076,0.979686,4723262,4694036,41
502528,565656,505502,568633,0.979168,563174,566151,2483
2703056,2703086,3370876,3370906,0.979193,2703056,3370876,31
4794571,4831681,4555932,4593044,0.979261,4794571,4555932,3136
1902903,1938043,1648548,1683675,0.978405,1915528,1661163,8448
609138,609176,4855015,4855053,0.978196,609138,4855015,39
4426081,4451993,4143576,4169489,0.977924,4426081,4143576,2052
2619036,2619071,2911293,2911328,0.979443,2619036,2911293,36
3359518,3359605,4723065,4723155,0.977921,3359566,4723116,40
3402089,3402491,4781631,4782033,0.976976,3402089,4781631,403
792731,810317,754672,772272,0.969886,805993,767948,4325
820532,820565,2440759,2440792,0.972112,820532,2440759,34
944858,944898,4697340,4697380,0.972145,944858,4697340,41
554186,554321,1904610,1904743,0.805755,554207,1904630,40
493213,493364,646213,646364,0.836207,493296,646296,69
820417,820548,2462719,2462846,0.811060,820417,2462719,76
493299,493364,3884873,3884937,0.827815,493299,3884873,39
3574303,3574346,3710967,3711010,0.820513,3574303,3710967,44
2840686,2840720,3727085,3727119,0.823129,2840686,3727085,35
502528,565654,505502,568631,0.979383,540051,543041,4237
2341755,2345314,3171696,3175280,0.887195,2344283,3174237,46
2518519,2525049,2293708,2300240,0.911023,2518526,2293714,122
2588702,2588742,4855016,4855056,0.910836,2588702,4855016,41
493304,493335,4192925,4192956,0.910712,493304,4192925,32
944859,944894,640797,640832,0.910457,944859,640797,36
617612,617715,4259175,4259268,0.908993,617677,4259230,39
1039491,1039573,2948821,2948904,0.771812,1039491,2948821,74
776265,776369,4062077,4062181,0.838889,776265,4062077,105
2703286,2703356,3423700,3423770,0.787671,2703286,3423700,71
5149145,5150131,4835358,4836344,0.883239,5149145,4835358,987
3346765,3346870,4302856,4302951,0.810345,3346834,4302915,37
773168,773246,723332,723410,0.829114,773168,723332,79
2576902,2576930,4233286,4233314,0.805556,2576902,4233286,29
2836000,2836031,3889351,3889382,0.810811,2836000,3889351,32
3574212,3574244,3209244,3209276,0.785714,3574212,3209244,33
4684317,4687598,4243257,4246537,0.982045,4684989,4243928,623
1100749,1100996,1434746,1434996,0.721569,1100875,1434875,29
471098,471127,1388365,1388394,0.726562,471098,1388365,30
471036,471128,2155926,2156018,0.781250,471091,2155981,38
471033,471128,2156212,2156308,0.790816,471091,2156271,38
1659767,1670959,1504580,1515784,0.951304,1659767,1504580,176
2498535,2498566,4883583,4883614,0.951213,2498535,4883583,32
773168,773351,723220,723406,0.816733,773168,723220,77
820418,820453,3727138,3727173,0.795238,820418,3727138,36
4763315,4763352,4550569,4550606,0.811321,4763315,4550569,38
851266,851344,796552,796630,0.841897,851266,796552,79
958049,958086,2277399,2277436,0.801887,958049,2277399,38
459610,459736,1904609,1904734,0.804167,459700,1904698,37
2916980,2917063,2462760,2462843,0.824859,2916980,2462760,41
2117999,2118068,2462577,2462645,0.827160,2117999,2462577,41
1549742,1549818,4387628,4387704,0.873737,1549742,4387628,77
2767862,2767893,4429461,4429492,0.823529,2767862,4429461,32
3097379,3097414,4521742,4521777,0.834395,3097379,4521742,36
4723211,4723294,4722968,4723052,0.837079,4723211,4722968,39
2716189,2716270,2462669,2462754,0.831461,2716189,2462669,36
825021,827207,782060,784246,0.969944,825021,782060,2187
792035,792071,1078834,1078870,0.837989,792035,1078834,37
617599,617715,1256140,1256257,0.822967,617599,1256140,48
3346761,3346877,3710963,3711080,0.851675,3346761,3710963,68
617679,617715,3884872,3884908,0.842697,617679,3884872,37
3436591,3439493,3171744,3174648,0.935462,3436810,3171964,951
439892,439981,4458732,4458820,0.939542,439949,4458788,33
439887,439979,4233280,4233372,0.940696,439950,4233343,30
439883,439980,478668,478764,0.938111,439949,478733,32
439891,439979,478546,478634,0.940535,439951,478606,29
439885,439981,4912463,4912560,0.941943,439949,4912528,33
439886,439979,4722963,4723055,0.939608,439949,4723025,31
439883,439988,279464,279569,0.941081,439949,279530,40
439883,439986,279364,279467,0.940476,439949,279430,38
439893,439980,613966,614053,0.940470,439951,614024,30
824909,824985,435948,436030,0.944658,824946,435991,40
3471507,3471539,4344508,4344540,0.945545,3471507,4344508,33
2467172,2469282,2242656,2244780,0.940037,2467172,2242656,1959
2810871,2811252,2462490,2462846,0.757991,2810871,2462490,32
4525679,4525710,4543734,4543765,0.755708,4525679,4543734,32
3378511,3378541,3414954,3414984,0.755149,3378511,3414954,31
850941,851123,796012,796192,0.813187,851045,796114,79
824825,824985,2156181,2156348,0.810651,824859,2156216,38
3574212,3574301,3727084,3727175,0.798450,3574212,3727084,32
820418,820492,2353997,2354077,0.795775,820458,2354043,35
4535605,4535643,4694036,4694074,0.794521,4535605,4694036,39
4052954,4052995,4521853,4521894,0.805369,4052954,4521853,42
1902903,1938044,1648548,1683676,0.978072,1927026,1672658,11019
1013945,1013987,4510929,4510972,0.980637,1013945,4510929,40
617676,617716,4521851,4521891,0.980679,617676,4521851,41
2811167,2811252,3654412,3654502,0.843750,2811213,3654463,40
1661592,1661634,4883582,4883625,0.854167,1661592,4883582,37
3388977,3390600,4740751,4742374,0.902019,3388977,4740751,1540
2776940,2788726,2547852,2559640,0.980748,2787403,2558316,1010
2716189,2716226,3111781,3111819,0.983246,2716189,3111781,35
609090,609124,3820340,3820374,0.983246,609090,3820340,35
420569,420650,3119411,3119492,0.852273,420619,3119461,32
3054301,3054335,4233429,4233463,0.835165,3054301,4233429,35
1877899,1878228,1628122,1628457,0.865979,1877899,1628122,69
417530,417849,2155926,2156253,0.820555,417811,2156215,39
417436,417849,2155926,2156349,0.813986,417811,2156311,39
417436,417849,2155926,2156349,0.774554,417718,2156216,38
417436,417755,2156022,2156349,0.781250,417718,2156312,38
1030973,1041583,929081,939693,0.968618,1030973,929081,10434
459632,459673,4302856,4302897,0.769517,459632,4302856,42
3184481,3207914,2915905,2939341,0.977984,3192404,2923830,9202
471092,471126,4521743,4521777,0.976876,471092,4521743,35
4138906,4140558,3864501,3866154,0.972250,4140262,3865858,297
424741,424777,4521855,4521891,0.972482,424741,4521855,37
4507540,4509492,4378412,4380375,0.985242,4509272,4380154,218
412587,412624,2184459,2184496,0.984314,412587,2184459,38
2767859,2767948,4458730,4458815,0.979815,2767859,4458730,43
437786,437925,2580037,2580175,0.970853,437786,2580037,37
609089,609154,422424,422490,0.980663,609089,422424,38
3207990,3208025,4233338,4233373,0.981195,3207990,4233338,36
554208,554243,2475620,2475655,0.980088,554208,2475620,36
4059524,4079366,3794822,3814665,0.976977,4059524,3794822,15744
407709,412397,426640,431331,0.960605,409507,428442,2773
402076,402176,3119409,3119508,0.895928,402129,3119461,48
709205,709233,1156623,1156651,0.905941,709205,1156623,29
3503809,3503886,4429421,4429492,0.796992,3503809,4429421,38
3346764,3346802,4930458,4930496,0.798507,3346764,4930458,39
2380610,2380644,4858544,4858578,0.807692,2380610,4858544,35
399413,399522,609710,609819,0.770732,399413,609710,110
3405665,3405930,3977405,3977670,0.844875,3405665,3977405,266
3626183,3626220,3710967,3711004,0.819549,3626183,3710967,38
1107574,1107670,4723066,4723151,0.781022,1107635,4723116,36
417762,417849,4462918,4462998,0.781250,417810,4462959,40
1117963,1117991,3594289,3594317,0.786325,1117963,3594289,29
2618950,2619119,2580039,2580223,0.756410,2618950,2580039,35
412301,412392,4463045,4463134,0.758865,412301,4463045,45
402078,402115,40700,40737,0.768657,402078,40700,38
3503809,3503890,4687795,4687878,0.803030,3503809,4687795,41
417761,417863,435943,436045,0.876289,417761,435943,103
2103704,2103742,2160818,2160856,0.815385,2103704,2160818,39
417490,417567,2785413,2785491,0.819672,417527,2785451,41
2620572,2620611,4458733,4458773,0.772152,2620572,4458733,37
417433,417473,568611,568651,0.807229,417433,568611,41
824818,824986,4510840,4511009,0.807910,824906,4510929,81
417766,417800,4645484,4645518,0.816794,417766,4645484,35
1100521,1115152,996587,1011203,0.962776,1107585,1003636,7568
3503809,3503890,3875704,3875786,0.961829,3503809,3875704,38
824860,824987,447391,447530,0.815603,824908,447443,36
439893,439982,4429370,4429457,0.846154,439949,4429424,34
412303,412344,279468,279509,0.847682,412303,279468,42
412308,412531,2156119,2156349,0.789474,412478,2156296,54
820510,820580,3423700,3423770,0.794702,820510,3423700,71
1107629,1107721,4521735,4521820,0.828767,1107681,4521780,41
2703041,2703415,2462199,2462573,0.868750,2703041,2462199,375
944861,944895,4462922,4462956,0.814286,944861,4462922,35
417427,417633,279464,279680,0.811927,417482,279524,37
471035,471071,4687840,4687876,0.816514,471035,4687840,37
2344051,2345313,4835082,4836363,0.894942,2344275,4835312,500
840914,851129,786189,796404,0.976792,840959,786234,10171
